Episode reward: 0.00 score: [0, 0], steps: 166, FPS: 157.0, gameFPS: 647.6
Episode reward: 0.00 score: [0, 0], steps: 140, FPS: 157.8, gameFPS: 658.8
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 110.2, gameFPS: 616.4
Episode reward: 0.00 score: [0, 0], steps: 63, FPS: 138.9, gameFPS: 475.5
Episode reward: 0.00 score: [0, 0], steps: 93, FPS: 159.3, gameFPS: 678.7
Video written to ./logs/videos/episode_done_20201116-225154432548.avi
Dump written to ./logs/videos/episode_done_20201116-225154432548.dump
Episode reward: 0.00 score: [0, 0], steps: 86, FPS: 75.3, gameFPS: 599.3
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 107.1, gameFPS: 668.4
Episode reward: 0.00 score: [0, 0], steps: 154, FPS: 155.9, gameFPS: 630.0
Episode reward: 0.00 score: [0, 0], steps: 141, FPS: 153.1, gameFPS: 624.7
Episode reward: 0.00 score: [0, 0], steps: 75, FPS: 146.1, gameFPS: 535.0
Episode reward: 0.00 score: [0, 0], steps: 143, FPS: 157.2, gameFPS: 616.9
Episode reward: 0.00 score: [0, 0], steps: 114, FPS: 151.7, gameFPS: 598.3
Episode reward: 0.00 score: [0, 0], steps: 73, FPS: 150.3, gameFPS: 606.3
Episode reward: 0.00 score: [0, 0], steps: 122, FPS: 151.6, gameFPS: 571.8
Episode reward: 0.00 score: [0, 0], steps: 358, FPS: 150.6, gameFPS: 532.1
Episode reward: 1.00 score: [1, 0], steps: 21, FPS: 137.2, gameFPS: 817.4
Episode reward: 0.00 score: [0, 0], steps: 108, FPS: 153.3, gameFPS: 617.3
Episode reward: 0.00 score: [0, 0], steps: 78, FPS: 143.1, gameFPS: 502.0
Episode reward: 0.00 score: [0, 0], steps: 335, FPS: 157.1, gameFPS: 578.6
Episode reward: 0.00 score: [0, 0], steps: 401, FPS: 158.8, gameFPS: 632.8
Episode reward: 1.00 score: [1, 0], steps: 21, FPS: 132.9, gameFPS: 813.9
Episode reward: 0.00 score: [0, 0], steps: 21, FPS: 92.2, gameFPS: 484.1
Episode reward: 0.00 score: [0, 0], steps: 135, FPS: 139.0, gameFPS: 546.9
Episode reward: 0.00 score: [0, 0], steps: 150, FPS: 138.2, gameFPS: 454.9
Episode reward: 1.00 score: [1, 0], steps: 21, FPS: 132.8, gameFPS: 753.6
Episode reward: 0.00 score: [0, 0], steps: 54, FPS: 133.0, gameFPS: 460.8
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 104.2, gameFPS: 641.0
Episode reward: 0.00 score: [0, 0], steps: 98, FPS: 143.9, gameFPS: 486.0
Episode reward: 0.00 score: [0, 0], steps: 78, FPS: 155.5, gameFPS: 656.5
Episode reward: 0.00 score: [0, 0], steps: 97, FPS: 146.1, gameFPS: 504.9
Video written to ./logs/videos/episode_done_20201116-225214518228.avi
Dump written to ./logs/videos/episode_done_20201116-225214518228.dump
Episode reward: 1.00 score: [1, 0], steps: 17, FPS: 66.4, gameFPS: 671.6
Episode reward: 1.00 score: [1, 0], steps: 25, FPS: 139.2, gameFPS: 682.4
Episode reward: 0.00 score: [0, 0], steps: 67, FPS: 148.6, gameFPS: 522.3
Episode reward: 0.00 score: [0, 0], steps: 287, FPS: 155.5, gameFPS: 529.8
Episode reward: 0.00 score: [0, 0], steps: 129, FPS: 157.2, gameFPS: 565.5
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 109.7, gameFPS: 654.8
Episode reward: 0.00 score: [0, 0], steps: 70, FPS: 148.9, gameFPS: 544.7
Episode reward: 1.00 score: [1, 0], steps: 10, FPS: 108.7, gameFPS: 584.9
Episode reward: 0.00 score: [0, 0], steps: 113, FPS: 150.4, gameFPS: 527.7
